year,code,trade_value_usd,net_weight_kg,country,iso3,iso_numeric,region
2020,764,644844069.795,71109987.521,Thailand,THA,764.0,SE Asia
2020,768,81125171.665,26209586.0,Togo,TGO,768.0,Africa
2020,776,251.204,12.202,Tonga,TON,776.0,Oceania
2020,780,839885.907,120523.254,Trinidad and Tobago,TTO,780.0,North America
2020,784,1063712189.345,86874964.61,United Arab Emirates,ARE,784.0,MENA
2020,788,11015007.54,563974.0,Tunisia,TUN,788.0,Africa
2020,792,214315364.0,18753899.0,Türkiye,TUR,792.0,MENA
2020,800,11020486.0,9733441.174,Uganda,UGA,800.0,Africa
2020,804,38910211.73,2533292.17,Ukraine,UKR,804.0,Europe
2020,807,4365257.82,461911.093,North Macedonia,MKD,807.0,Europe
2020,818,24560133.681,1170808.852,Egypt,EGY,818.0,MENA
2020,826,2048808521.982,84239105.767,United Kingdom,GBR,826.0,Europe
2020,834,18571101.27,14116883.722,United Rep. of Tanzania,TZA,834.0,Africa
2020,842,5081837098.0,159043761.0,USA,USA,840.0,North America
2020,854,18002.21,1114.0,Burkina Faso,BFA,854.0,Africa
2020,858,386950.0,30311.82,Uruguay,URY,858.0,Latin America
2020,860,185734.97,48652.156,Uzbekistan,UZB,860.0,Asia
2020,894,619233.527,17595.431,Zambia,ZMB,894.0,Africa
2021,8,2419556.582,0.0,Albania,ALB,8.0,Europe
2021,20,1104372.026,9321.334,Andorra,AND,20.0,Europe
2021,24,131492.107,,Angola,AGO,24.0,Africa
2021,28,5741.304,386.43,Antigua and Barbuda,ATG,28.0,North America
2021,31,465298.03,83317.128,Azerbaijan,AZE,31.0,Asia
2021,32,31993226.73,2694077.41,Argentina,ARG,32.0,Latin America
2021,36,522588168.533,22242902.58,Australia,AUS,36.0,Oceania
2021,40,260587962.531,7052689.343,Austria,AUT,40.0,Europe
2021,44,1070.0,63.956,Bahamas,BHS,44.0,North America
2021,48,506077.126,62060.17,Bahrain,BHR,48.0,Asia
2021,51,1542615.7,107929.523,Armenia,ARM,51.0,Asia
2021,52,431373.0,37993.337,Barbados,BRB,52.0,North America
2021,56,999554837.853,38579335.43,Belgium,BEL,56.0,Europe
2021,60,17070.42,285.0,Bermuda,BMU,60.0,North America
2021,68,10680.8,878.246,Bolivia (Plurinational State of),BOL,68.0,Latin America
2021,70,2044324.03,102466.37,Bosnia Herzegovina,BIH,70.0,Europe
2021,72,71152.194,23042.5,Botswana,BWA,72.0,Africa
2021,76,92060808.0,6602646.391,Brazil,BRA,76.0,Latin America
2021,84,6638.52,936.772,Belize,BLZ,84.0,North America
2021,96,540429.97,16531.29,Brunei Darussalam,BRN,96.0,Asia
2021,100,88856373.487,5803735.537,Bulgaria,BGR,100.0,Europe
2021,104,411914.211,286440.258,Myanmar,MMR,104.0,SE Asia
2021,108,7135.044,1806.0,Burundi,BDI,108.0,Africa
2021,112,78637100.0,6399001.349,Belarus,BLR,112.0,Europe
2021,116,1447331.95,204394.5,Cambodia,KHM,116.0,SE Asia
2021,120,6053894.02,2220888.625,Cameroon,CMR,120.0,Africa
2021,124,1343570227.556,52461464.255,Canada,CAN,124.0,North America
2021,132,3776.273,253.0,Cabo Verde,CPV,132.0,Africa
2021,136,281.533,4.416,Cayman Isds,CYM,136.0,North America
2021,144,4785359.523,404001.41,Sri Lanka,LKA,144.0,South Asia
2021,152,24466334.649,3569531.433,Chile,CHL,152.0,Latin America
2021,156,2502206132.0,200093873.26,China,CHN,156.0,East Asia
2021,170,165174853.0,,Colombia,COL,170.0,Latin America
2021,174,353.146,21.26,Comoros,COM,174.0,Africa
2021,178,163803.26,21147.44,Congo,COG,178.0,Africa
2021,180,264256.952,508956.0,Dem. Rep. of the Congo,COD,180.0,Africa
2021,188,2897996.13,244059.65,Costa Rica,CRI,188.0,North America
2021,191,132530225.0,4412842.99,Croatia,HRV,191.0,Europe
2021,192,9774.45,399.81,Cuba,CUB,192.0,North America
2021,196,15616212.333,150739.234,Cyprus,CYP,196.0,Asia
2021,203,940022265.0,30643704.658,Czechia,CZE,203.0,Europe
2021,204,29622.43,68814.0,Benin,BEN,204.0,Africa
2021,208,382623575.072,10492330.48,Denmark,DNK,208.0,Europe
2021,212,877.036,174.0,Dominica,DMA,212.0,North America
2021,214,27071928.032,2222148.229,Dominican Rep.,DOM,214.0,North America
2021,218,880706.0,39036.3,Ecuador,ECU,218.0,Latin America
2021,222,1782532.73,646804.81,El Salvador,SLV,222.0,North America
2021,231,99069.66,0.0,Ethiopia,ETH,231.0,Africa
2021,233,62048963.59,3044035.917,Estonia,EST,233.0,Europe
2021,242,2957568.496,210449.34,Fiji,FJI,242.0,Oceania
2021,246,40811205.437,759308.304,Finland,FIN,246.0,Europe
2021,251,10319684855.496,343833383.249,France,FRA,250.0,Europe
2021,258,2774296.139,304728.926,French Polynesia,PYF,258.0,Oceania
2021,262,6005201.326,,Djibouti,DJI,262.0,Africa
2021,266,66772.964,3230.0,Gabon,GAB,266.0,Africa
2021,268,9480235.98,199439.6,Georgia,GEO,268.0,Asia
2021,275,4182784.35,186121.605,State of Palestine,PSE,275.0,Asia
2021,276,4018763344.425,202010383.018,Germany,DEU,276.0,Europe
2021,288,3010425.037,1072249.97,Ghana,GHA,288.0,Africa
2021,300,209860885.873,18799474.0,Greece,GRC,300.0,Europe
2021,308,119.63,28.0,Grenada,GRD,308.0,North America
2021,320,27514920.0,6144316.0,Guatemala,GTM,320.0,North America
2021,328,6354.058,5009.36,Guyana,GUY,328.0,Latin America
2021,340,448784.17,230687.78,Honduras,HND,340.0,North America
2021,344,4509000069.308,165882755.932,"China, Hong Kong SAR",HKG,344.0,East Asia
2021,348,224478044.0,0.0,Hungary,HUN,348.0,Europe
2021,352,11570939.372,451411.963,Iceland,ISL,352.0,Europe
2021,360,139778239.41,24488412.894,Indonesia,IDN,360.0,SE Asia
2021,364,5824262.0,2459468.0,Iran,IRN,364.0,MENA
2021,372,173937992.265,57550241.132,Ireland,IRL,372.0,Europe
2021,376,300241000.0,13342914.366,Israel,ISR,376.0,MENA
2021,380,2292289070.645,89215143.052,Italy,ITA,380.0,Europe
2021,384,189109006.864,83290980.0,Côte d'Ivoire,CIV,384.0,Africa
2021,388,1897532.04,232902.33,Jamaica,JAM,388.0,North America
2021,392,6230757486.723,95821344.0,Japan,JPN,392.0,East Asia
2021,398,2562971.99,271831.06,Kazakhstan,KAZ,398.0,Asia
2021,400,19730740.039,863174.239,Jordan,JOR,400.0,MENA
2021,404,12634336.63,4637599.444,Kenya,KEN,404.0,Africa
2021,410,7660629830.0,253673607.662,Rep. of Korea,KOR,410.0,East Asia
2021,414,6885830.0,220635.854,Kuwait,KWT,414.0,MENA
2021,417,455123.0,,Kyrgyzstan,KGZ,417.0,Asia
2021,418,46788.28,44589.44,Lao People's Dem. Rep.,LAO,418.0,Asia
2021,422,27691381.0,1872211.914,Lebanon,LBN,422.0,MENA
2021,426,1284392.079,336967.9,Lesotho,LSO,426.0,Africa
2021,428,76869703.77,2000044.51,Latvia,LVA,428.0,Europe
2021,430,440.0,4000.0,Liberia,LBR,430.0,Africa
2021,440,193806787.97,4608283.147,Lithuania,LTU,440.0,Europe
2021,442,81822243.944,11629648.668,Luxembourg,LUX,442.0,Europe
2021,446,42854904.443,0.0,"China, Macao SAR",MAC,446.0,Asia
2021,450,69129.967,2098.72,Madagascar,MDG,450.0,Africa
2021,454,147141.837,374251.9,Malawi,MWI,454.0,Africa
2021,458,130848517.699,24527319.162,Malaysia,MYS,458.0,SE Asia
2021,462,1042.065,53.143,Maldives,MDV,462.0,Asia
2021,466,210832.025,197830.0,Mali,MLI,466.0,Africa
2021,470,3187673.191,22485.0,Malta,MLT,470.0,Europe
2021,478,31.09,771.0,Mauritania,MRT,478.0,Africa
2021,480,404024.01,13877.0,Mauritius,MUS,480.0,Africa
2021,484,379954579.0,0.0,Mexico,MEX,484.0,North America
2021,490,427694042.126,13471620.986,"Other Asia, nes",S19,,Other
2021,496,28708.59,588.02,Mongolia,MNG,496.0,East Asia
2021,498,2673192.0,131817.445,Rep. of Moldova,MDA,498.0,Europe
2021,499,188730.036,6190.58,Montenegro,MNE,499.0,Europe
2021,500,18.519,2.0,Montserrat,MSR,500.0,North America
2021,504,17827193.636,927187.3,Morocco,MAR,504.0,Africa
2021,508,23526.21,2145.067,Mozambique,MOZ,508.0,Africa
2021,512,14386871.239,2868462.0,Oman,OMN,512.0,Asia
2021,516,507167.386,289444.66,Namibia,NAM,516.0,Africa
2021,524,376641.79,96555.0,Nepal,NPL,524.0,Asia
2021,528,1389017063.399,80720132.0,Netherlands,NLD,528.0,Europe
2021,533,1124577.079,44056.93,Aruba,ABW,533.0,North America
2021,554,78915144.68,0.0,New Zealand,NZL,554.0,Oceania
2021,558,57867.59,7024.74,Nicaragua,NIC,558.0,North America
2021,562,173935.469,193930.0,Niger,NER,562.0,Africa
2021,566,1688372.524,0.0,Nigeria,NGA,566.0,Africa
2021,579,51232719.63,700755.0,Norway,NOR,578.0,Europe
2021,586,14166544.66,2585385.0,Pakistan,PAK,586.0,South Asia
2021,591,1365559.0,464898.0,Panama,PAN,591.0,North America
2021,598,422.727,18.438,Papua New Guinea,PNG,598.0,Oceania
2021,600,930935.0,76176.0,Paraguay,PRY,600.0,Latin America
2021,604,15566165.75,1397594.64,Peru,PER,604.0,Latin America
2021,608,27917664.0,4002346.74,Philippines,PHL,608.0,SE Asia
2021,616,2160231307.0,180578215.444,Poland,POL,616.0,Europe
2021,620,74897781.171,,Portugal,PRT,620.0,Europe
2021,634,1073288.221,0.0,Qatar,QAT,634.0,MENA
2021,642,41463734.46,2077134.178,Romania,ROU,642.0,Europe
2021,643,255510383.708,24457266.194,Russian Federation,RUS,643.0,Europe
2021,646,2460763.92,2044526.01,Rwanda,RWA,646.0,Africa
2021,670,5829.596,1258.24,Saint Vincent and the Grenadines,VCT,670.0,North America
2021,678,12.305,11.0,Sao Tome and Principe,STP,678.0,Africa
2021,682,10568683.736,1211149.0,Saudi Arabia,SAU,682.0,MENA
2021,686,61546030.069,23826772.0,Senegal,SEN,686.0,Africa
2021,688,29451048.0,1565557.291,Serbia,SRB,688.0,Europe
2021,690,1324.095,81.0,Seychelles,SYC,690.0,Africa
2021,699,191744799.801,39770319.771,India,IND,356.0,South Asia
2021,702,6593012932.923,272393553.801,Singapore,SGP,702.0,SE Asia
2021,703,88169869.626,10992051.997,Slovakia,SVK,703.0,Europe
2021,704,67405330.673,2808658.826,Viet Nam,VNM,704.0,SE Asia
2021,705,102892527.531,5086240.255,Slovenia,SVN,705.0,Europe
2021,710,323392329.622,63321051.161,South Africa,ZAF,710.0,Africa
2021,716,13391.17,4040.7,Zimbabwe,ZWE,716.0,Africa
2021,724,1369340934.573,119791426.035,Spain,ESP,724.0,Europe
2021,740,41303.72,33872.2,Suriname,SUR,740.0,Latin America
2021,748,2719.27,882.83,Eswatini,SWZ,748.0,Africa
2021,752,391698920.235,15837943.98,Sweden,SWE,752.0,Europe
2021,757,1576183820.841,21000084.532,Switzerland,CHE,756.0,Europe
2021,762,812.0,36.403,Tajikistan,TJK,762.0,Asia
2021,764,626022510.577,,Thailand,THA,764.0,SE Asia
2021,768,69872188.288,21531430.0,Togo,TGO,768.0,Africa
2021,776,307.959,13.328,Tonga,TON,776.0,Oceania
2021,780,943980.512,121943.362,Trinidad and Tobago,TTO,780.0,North America
2021,784,1105643262.094,93744417.098,United Arab Emirates,ARE,784.0,MENA
2021,788,6069880.762,419299.0,Tunisia,TUN,788.0,Africa
2021,792,232798424.0,21724264.0,Türkiye,TUR,792.0,MENA
2021,800,13979550.87,6126435.2,Uganda,UGA,800.0,Africa
2021,804,54238687.41,2903916.983,Ukraine,UKR,804.0,Europe
2021,807,4808615.73,476693.869,North Macedonia,MKD,807.0,Europe
2021,818,11450057.344,506948.626,Egypt,EGY,818.0,MENA
2021,826,2353315484.385,100947824.052,United Kingdom,GBR,826.0,Europe
2021,834,66940338.25,21889412.657,United Rep. of Tanzania,TZA,834.0,Africa
2021,842,5492676744.0,175515879.0,USA,USA,840.0,North America
2021,854,8552.326,4289.0,Burkina Faso,BFA,854.0,Africa
2021,858,487951.0,24313.221,Uruguay,URY,858.0,Latin America
2021,860,125034.96,4784.695,Uzbekistan,UZB,860.0,Asia
2021,882,15975.057,20873.476,Samoa,WSM,882.0,Oceania
2021,894,822445.227,586387.683,Zambia,ZMB,894.0,Africa
2022,8,2836.335,15.28,Albania,ALB,8.0,Europe
2022,20,559109.38,3228.225,Andorra,AND,20.0,Europe
2022,24,51853.76,,Angola,AGO,24.0,Africa
2022,28,19810.57,3701.04,Antigua and Barbuda,ATG,28.0,North America
2022,31,332439.08,61506.031,Azerbaijan,AZE,31.0,Asia
2022,32,36138794.8,2330582.63,Argentina,ARG,32.0,Latin America
2022,36,554496335.268,19015557.661,Australia,AUS,36.0,Oceania
2022,40,270860062.376,6451453.233,Austria,AUT,40.0,Europe
2022,44,399570.0,23179.458,Bahamas,BHS,44.0,North America
2022,48,883405.529,86578.37,Bahrain,BHR,48.0,Asia
2022,51,5813635.16,180014.295,Armenia,ARM,51.0,Asia
2022,52,349496.5,28377.506,Barbados,BRB,52.0,North America
2022,56,1047179133.781,36266198.124,Belgium,BEL,56.0,Europe
2022,60,238.6,40.0,Bermuda,BMU,60.0,North America
2022,64,96.692,30.0,Bhutan,BTN,64.0,Asia
2022,68,37367.35,3963.22,Bolivia (Plurinational State of),BOL,68.0,Latin America
2022,70,2639936.09,127876.71,Bosnia Herzegovina,BIH,70.0,Europe
2022,72,73598.191,32547.75,Botswana,BWA,72.0,Africa
2022,76,104881546.0,6826206.304,Brazil,BRA,76.0,Latin America
2022,84,42945.27,670.879,Belize,BLZ,84.0,North America
2022,96,928884.641,22792.13,Brunei Darussalam,BRN,96.0,Asia
2022,100,66905275.317,5904225.127,Bulgaria,BGR,100.0,Europe
2022,104,586923.07,614504.476,Myanmar,MMR,104.0,SE Asia
2022,108,3418.235,261.5,Burundi,BDI,108.0,Africa
2022,116,19600.0,9201.0,Cambodia,KHM,116.0,SE Asia
2022,120,4157864.898,2029487.718,Cameroon,CMR,120.0,Africa
2022,124,1531277629.275,,Canada,CAN,124.0,North America
2022,132,35628.181,914.0,Cabo Verde,CPV,132.0,Africa
2022,136,1220.789,17.925,Cayman Isds,CYM,136.0,North America
2022,144,3668926.694,327291.81,Sri Lanka,LKA,144.0,South Asia
2022,152,6816737.868,962985.917,Chile,CHL,152.0,Latin America
2022,156,2828865247.0,224381352.161,China,CHN,156.0,East Asia
2022,170,187727887.35,,Colombia,COL,170.0,Latin America
2022,174,210.775,55.0,Comoros,COM,174.0,Africa
2022,178,137183.763,9284.07,Congo,COG,178.0,Africa
2022,180,402475.256,552824.0,Dem. Rep. of the Congo,COD,180.0,Africa
2022,188,4172520.8,295987.39,Costa Rica,CRI,188.0,North America
2022,191,151833235.0,3726393.734,Croatia,HRV,191.0,Europe
2022,192,23410.33,1934.79,Cuba,CUB,192.0,North America
2022,196,16104212.675,222730.773,Cyprus,CYP,196.0,Asia
2022,203,1034058893.0,33843489.708,Czechia,CZE,203.0,Europe
2022,204,184581.979,176794.0,Benin,BEN,204.0,Africa
2022,208,388240066.161,11536795.127,Denmark,DNK,208.0,Europe
2022,212,2681.108,89.328,Dominica,DMA,212.0,North America
2022,214,38404333.419,2504058.534,Dominican Rep.,DOM,214.0,North America
2022,218,618834.8,40767.7,Ecuador,ECU,218.0,Latin America
2022,222,2277315.3,765370.68,El Salvador,SLV,222.0,North America
2022,231,16736.82,17426.97,Ethiopia,ETH,231.0,Africa
2022,233,66592105.22,2559063.214,Estonia,EST,233.0,Europe
2022,242,3099671.27,226068.35,Fiji,FJI,242.0,Oceania
2022,246,46688290.505,894432.191,Finland,FIN,246.0,Europe
2022,251,10793038374.139,327287899.112,France,FRA,250.0,Europe
2022,258,2534280.094,295901.42,French Polynesia,PYF,258.0,Oceania
2022,262,4028550.833,0.0,Djibouti,DJI,262.0,Africa
2022,266,13996.611,6515.0,Gabon,GAB,266.0,Africa
2022,268,15980342.786,227980.84,Georgia,GEO,268.0,Asia
2022,270,108981.942,319144.0,Gambia,GMB,270.0,Africa
2022,275,2684358.561,,State of Palestine,PSE,275.0,Asia
2022,276,4234270146.37,205036858.704,Germany,DEU,276.0,Europe
2022,288,3472553.234,1466376.936,Ghana,GHA,288.0,Africa
2022,300,194961620.278,19238326.432,Greece,GRC,300.0,Europe
2022,308,287.407,12.0,Grenada,GRD,308.0,North America
2022,320,33348224.0,6112051.0,Guatemala,GTM,320.0,North America
2022,328,507334.054,6640.02,Guyana,GUY,328.0,Latin America
2022,344,3797771480.876,,"China, Hong Kong SAR",HKG,344.0,East Asia
2022,348,195921239.0,0.0,Hungary,HUN,348.0,Europe
2022,352,9415899.304,70434.559,Iceland,ISL,352.0,Europe
2022,360,150186645.115,32396169.634,Indonesia,IDN,360.0,SE Asia
2022,364,6728069.0,2938755.0,Iran,IRN,364.0,MENA
2022,372,175751356.425,45711667.0,Ireland,IRL,372.0,Europe
2022,376,327627000.0,,Israel,ISR,376.0,MENA
2022,380,2399345573.265,100398176.515,Italy,ITA,380.0,Europe
2022,384,193573262.342,86782307.0,Côte d'Ivoire,CIV,384.0,Africa
2022,388,1642231.75,201619.78,Jamaica,JAM,388.0,North America
2022,392,4915698103.005,82975351.137,Japan,JPN,392.0,East Asia
2022,398,8228741.29,405008.436,Kazakhstan,KAZ,398.0,Asia
2022,400,19515083.801,,Jordan,JOR,400.0,MENA
2022,404,15289509.39,4862746.37,Kenya,KEN,404.0,Africa
2022,410,6687418738.0,213929327.77,Rep. of Korea,KOR,410.0,East Asia
2022,414,9531747.724,,Kuwait,KWT,414.0,MENA
2022,417,3320010.0,795671.705,Kyrgyzstan,KGZ,417.0,Asia
2022,418,330276.55,669903.66,Lao People's Dem. Rep.,LAO,418.0,Asia
2022,422,15469276.0,1293897.558,Lebanon,LBN,422.0,MENA
2022,426,1023511.978,269122.64,Lesotho,LSO,426.0,Africa
2022,428,69550438.55,1747071.189,Latvia,LVA,428.0,Europe
2022,430,220.0,2000.0,Liberia,LBR,430.0,Africa
2022,440,168185264.0,4838425.767,Lithuania,LTU,440.0,Europe
2022,442,82455463.993,12389693.214,Luxembourg,LUX,442.0,Europe
2022,446,43421443.699,0.0,"China, Macao SAR",MAC,446.0,Asia
2022,450,10521.408,663.29,Madagascar,MDG,450.0,Africa
2022,454,22197.12,67295.5,Malawi,MWI,454.0,Africa
2022,458,141132561.425,26583458.315,Malaysia,MYS,458.0,SE Asia
2022,462,11.705,13.0,Maldives,MDV,462.0,Asia
2022,466,241171.588,263051.0,Mali,MLI,466.0,Africa
2022,470,2814723.168,26844.0,Malta,MLT,470.0,Europe
2022,478,18560.019,33986.0,Mauritania,MRT,478.0,Africa
2022,480,1541648.026,23503.0,Mauritius,MUS,480.0,Africa
2022,484,453243191.0,0.0,Mexico,MEX,484.0,North America
2022,490,369640555.78,12051652.971,"Other Asia, nes",S19,,Other
2022,496,86124.07,1993.083,Mongolia,MNG,496.0,East Asia
2022,498,5695885.0,149780.5,Rep. of Moldova,MDA,498.0,Europe
2022,499,142989.419,7426.8,Montenegro,MNE,499.0,Europe
2022,504,24692308.849,871954.796,Morocco,MAR,504.0,Africa
2022,508,27148.36,15875.0,Mozambique,MOZ,508.0,Africa
2022,512,3049261.374,,Oman,OMN,512.0,Asia
2022,516,363413.814,296733.66,Namibia,NAM,516.0,Africa
2022,524,102364.51,12929.0,Nepal,NPL,524.0,Asia
2022,528,1591920706.806,181579469.0,Netherlands,NLD,528.0,Europe
2022,533,1309830.708,48633.93,Aruba,ABW,533.0,North America
2022,554,76279624.433,2696639.458,New Zealand,NZL,554.0,Oceania
2022,558,30713.37,6556.9,Nicaragua,NIC,558.0,North America
2022,562,22139.916,18351.0,Niger,NER,562.0,Africa
2022,566,2669529.27,790354.7,Nigeria,NGA,566.0,Africa
2022,579,34826832.847,502670.0,Norway,NOR,578.0,Europe
2022,586,17413643.31,,Pakistan,PAK,586.0,South Asia
2022,591,1133038.0,301208.0,Panama,PAN,591.0,North America
2022,598,158.733,,Papua New Guinea,PNG,598.0,Oceania
2022,600,1159770.94,95887.104,Paraguay,PRY,600.0,Latin America
2022,604,16303620.891,1395022.647,Peru,PER,604.0,Latin America
2022,608,29846438.0,3963183.706,Philippines,PHL,608.0,SE Asia
2022,616,2220773002.0,184846911.59,Poland,POL,616.0,Europe
2022,620,87978479.098,4138842.722,Portugal,PRT,620.0,Europe
2022,626,130.29,1005.0,Timor-Leste,TLS,,Other
2022,634,5155821.357,0.0,Qatar,QAT,634.0,MENA
2022,642,56276749.66,2068423.643,Romania,ROU,642.0,Europe
2022,646,4011177.0,2548513.761,Rwanda,RWA,646.0,Africa
2022,670,639.129,75.0,Saint Vincent and the Grenadines,VCT,670.0,North America
2022,678,131.04,38.0,Sao Tome and Principe,STP,678.0,Africa
2022,682,19992375.234,2243345.0,Saudi Arabia,SAU,682.0,MENA
2022,686,70437039.232,25425951.0,Senegal,SEN,686.0,Africa
2022,688,31227389.0,1526649.104,Serbia,SRB,688.0,Europe
2022,690,43331.957,580.42,Seychelles,SYC,690.0,Africa
2022,699,308927419.84,41334767.562,India,IND,356.0,South Asia
2022,702,6247935081.68,27262937.682,Singapore,SGP,702.0,SE Asia
2022,703,80255428.698,10607472.298,Slovakia,SVK,703.0,Europe
2022,704,72753323.187,,Viet Nam,VNM,704.0,SE Asia
2022,705,107689381.499,5215422.811,Slovenia,SVN,705.0,Europe
2022,710,314084982.158,57985898.007,South Africa,ZAF,710.0,Africa
2022,716,12626.88,2487.0,Zimbabwe,ZWE,716.0,Africa
2022,724,1470633916.677,136873636.674,Spain,ESP,724.0,Europe
2022,740,16911.56,13449.0,Suriname,SUR,740.0,Latin America
2022,748,3484.2,3506.595,Eswatini,SWZ,748.0,Africa
2022,752,352656839.275,16487543.693,Sweden,SWE,752.0,Europe
2022,757,1595902997.011,20667590.47,Switzerland,CHE,756.0,Europe
2022,762,3282.0,60.0,Tajikistan,TJK,762.0,Asia
2022,764,680623001.651,83824104.52,Thailand,THA,764.0,SE Asia
2022,768,75626635.143,28769885.0,Togo,TGO,768.0,Africa
2022,776,65.97,,Tonga,TON,776.0,Oceania
2022,780,576737.242,63545.324,Trinidad and Tobago,TTO,780.0,North America
2022,784,1397197257.024,108995292.563,United Arab Emirates,ARE,784.0,MENA
2022,788,6439427.05,428775.0,Tunisia,TUN,788.0,Africa
2022,792,264139604.0,22968651.0,Türkiye,TUR,792.0,MENA
2022,800,16389201.0,7255713.162,Uganda,UGA,800.0,Africa
2022,804,25306185.97,1399286.738,Ukraine,UKR,804.0,Europe
2022,807,4232700.38,458437.135,North Macedonia,MKD,807.0,Europe
2022,818,15736557.0,,Egypt,EGY,818.0,MENA
2022,826,2036092615.984,87922316.735,United Kingdom,GBR,826.0,Europe
2022,834,32016091.79,17422885.321,United Rep. of Tanzania,TZA,834.0,Africa
2022,842,5998500783.0,179570063.0,USA,USA,840.0,North America
2022,854,17595.321,16549.0,Burkina Faso,BFA,854.0,Africa
2022,858,654914.0,25877.163,Uruguay,URY,858.0,Latin America
2022,860,516102.98,89808.293,Uzbekistan,UZB,860.0,Asia
2022,882,24336.168,14664.21,Samoa,WSM,882.0,Oceania
2022,894,880037.723,147638.37,Zambia,ZMB,894.0,Africa
2023,8,4704791.535,147899.524,Albania,ALB,8.0,Europe
2023,20,474389.85,1852.403,Andorra,AND,20.0,Europe
2023,24,91215.184,131015.754,Angola,AGO,24.0,Africa
2023,28,39345.915,3864.412,Antigua and Barbuda,ATG,28.0,North America
2023,31,392382.27,64814.06,Azerbaijan,AZE,31.0,Asia
2023,32,30413324.65,1674194.99,Argentina,ARG,32.0,Latin America
2023,36,507649551.093,16466006.881,Australia,AUS,36.0,Oceania
2023,40,318405863.237,6323194.56,Austria,AUT,40.0,Europe
2023,44,7501.0,312.525,Bahamas,BHS,44.0,North America
2023,48,1419671.772,44193.287,Bahrain,BHR,48.0,Asia
2023,51,5505432.49,168301.702,Armenia,ARM,51.0,Asia
2023,52,261468.5,16392.233,Barbados,BRB,52.0,North America
2023,56,1084663088.254,31706535.339,Belgium,BEL,56.0,Europe
2023,60,297.6,18.0,Bermuda,BMU,60.0,North America
2023,64,6.053,4.44,Bhutan,BTN,64.0,Asia
2023,68,33432.63,1076.48,Bolivia (Plurinational State of),BOL,68.0,Latin America
2023,70,4499938.261,219700.19,Bosnia Herzegovina,BIH,70.0,Europe
2023,72,245614.266,81095.91,Botswana,BWA,72.0,Africa
2023,76,124186120.0,6787986.899,Brazil,BRA,76.0,Latin America
2023,84,37258.41,6479.51,Belize,BLZ,84.0,North America
2023,96,2030721.508,46496.94,Brunei Darussalam,BRN,96.0,Asia
2023,100,104159864.971,8922179.117,Bulgaria,BGR,100.0,Europe
2023,104,191648.356,320788.86,Myanmar,MMR,104.0,SE Asia
2023,108,10504.086,360.066,Burundi,BDI,108.0,Africa
2023,116,861701.085,338023.897,Cambodia,KHM,116.0,SE Asia
2023,120,4500254.65,1459269.44,Cameroon,CMR,120.0,Africa
2023,124,1924556406.431,58140701.133,Canada,CAN,124.0,North America
2023,132,18578.375,786.0,Cabo Verde,CPV,132.0,Africa
2023,136,6431.751,220.161,Cayman Isds,CYM,136.0,North America
2023,144,3052280.127,275774.35,Sri Lanka,LKA,144.0,South Asia
2023,152,6720733.31,0.0,Chile,CHL,152.0,Latin America
2023,156,3741351527.0,274957622.583,China,CHN,156.0,East Asia
2023,170,232898914.82,24194013.87,Colombia,COL,170.0,Latin America
2023,174,540.835,40.0,Comoros,COM,174.0,Africa
2023,178,213626.84,61874.73,Congo,COG,178.0,Africa
2023,180,249371.144,593708.0,Dem. Rep. of the Congo,COD,180.0,Africa
2023,188,5331088.617,267187.489,Costa Rica,CRI,188.0,North America
2023,191,200561237.0,4148487.849,Croatia,HRV,191.0,Europe
2023,196,15093669.789,102610.208,Cyprus,CYP,196.0,Asia
2023,203,1131672239.0,29846407.923,Czechia,CZE,203.0,Europe
2023,204,63615.631,83645.0,Benin,BEN,204.0,Africa
2023,208,507738005.649,22846919.16,Denmark,DNK,208.0,Europe
2023,212,1326.665,90.0,Dominica,DMA,212.0,North America
2023,214,22593568.669,1981934.061,Dominican Rep.,DOM,214.0,North America
2023,218,832098.6,,Ecuador,ECU,218.0,Latin America
2023,222,2600092.0,845791.05,El Salvador,SLV,222.0,North America
2023,231,19818.621,4838.33,Ethiopia,ETH,231.0,Africa
2023,233,66719928.15,2863030.178,Estonia,EST,233.0,Europe
2023,242,2896013.748,221544.28,Fiji,FJI,242.0,Oceania
2023,246,54330609.232,921263.095,Finland,FIN,246.0,Europe
2023,251,12089177423.199,318067584.101,France,FRA,250.0,Europe
2023,258,1769423.464,207710.36,French Polynesia,PYF,258.0,Oceania
2023,262,22421240.174,0.0,Djibouti,DJI,262.0,Africa
2023,266,38924.267,,Gabon,GAB,266.0,Africa
2023,268,15324124.055,163640.95,Georgia,GEO,268.0,Asia
2023,270,13905.784,199898.396,Gambia,GMB,270.0,Africa
2023,275,3301282.263,111309.97,State of Palestine,PSE,275.0,Asia
2023,276,4780919596.75,214795866.367,Germany,DEU,276.0,Europe
2023,288,6599650.273,1176865.113,Ghana,GHA,288.0,Africa
2023,300,223073491.709,20150517.0,Greece,GRC,300.0,Europe
2023,308,835.556,48.0,Grenada,GRD,308.0,North America
2023,320,34606658.0,6242532.0,Guatemala,GTM,320.0,North America
2023,328,5217.325,916.64,Guyana,GUY,328.0,Latin America
2023,340,718592.36,173432.76,Honduras,HND,340.0,North America
2023,344,3469233802.914,109632003.51,"China, Hong Kong SAR",HKG,344.0,East Asia
2023,348,208824390.144,12863443.301,Hungary,HUN,348.0,Europe
